,Date,Sex,Age
1928,2014.0,Male,50.0
1929,2012.0,Male,61.0
1930,2014.0,Female,29.0
1931,2015.0,Female,25.0
1932,2013.0,Male,24.0
1933,2013.0,Male,29.0
1934,2012.0,Female,49.0
1935,2013.0,Female,48.0
1936,2015.0,Male,55.0
1937,2015.0,Male,63.0
1938,2014.0,Male,31.0
1939,2013.0,Male,29.0
1940,2015.0,Female,58.0
1941,2015.0,Female,42.0
1942,2014.0,Female,30.0
1943,2015.0,Female,56.0
1944,2014.0,Male,40.0
1945,2013.0,Male,41.0
1946,2015.0,Female,28.0
1947,2014.0,Male,63.0
1948,2012.0,Male,31.0
1949,2015.0,Male,26.0
1950,2013.0,Male,42.0
1951,2012.0,Male,29.0
1952,2013.0,Male,45.0
1953,2013.0,Male,44.0
1954,2014.0,Male,50.0
1955,2013.0,Male,21.0
1956,2012.0,Male,52.0
1957,2012.0,Male,53.0
1958,2015.0,Male,41.0
1959,2015.0,Male,56.0
1960,2014.0,Male,45.0
1961,2013.0,Female,26.0
1962,2015.0,Male,30.0
1963,2015.0,Male,28.0
1964,2012.0,Female,36.0
1965,2014.0,Female,32.0
1966,2014.0,Male,56.0
1967,2015.0,Male,31.0
1968,2015.0,Male,40.0
1969,2013.0,Male,47.0
1970,2012.0,Male,18.0
1971,2015.0,Male,50.0
1972,2015.0,Female,25.0
1973,2014.0,Male,28.0
1974,2013.0,Male,35.0
1975,2013.0,Male,30.0
1976,2013.0,Male,32.0
1977,2012.0,Male,37.0
1978,2014.0,Female,31.0
1979,2015.0,Male,54.0
1980,2013.0,Male,52.0
1981,2014.0,Male,48.0
1982,2015.0,Male,47.0
1983,2015.0,Male,18.0
1984,2014.0,Male,39.0
1985,2015.0,Female,60.0
1986,2013.0,Male,41.0
1987,2014.0,Female,28.0
1988,2012.0,Female,48.0
1989,2013.0,Male,53.0
1990,2014.0,Female,57.0
1991,2013.0,Female,55.0
1992,2014.0,Female,30.0
1993,2013.0,Male,44.0
1994,2015.0,Male,44.0
1995,2014.0,Female,31.0
1996,2012.0,Male,31.0
1997,2012.0,Male,36.0
1998,2012.0,Female,54.0
1999,2013.0,Male,52.0
2000,2016.0,Female,52.0
2001,2016.0,Male,42.0
2002,2013.0,Female,27.0
2003,2016.0,Male,46.0
2004,2016.0,Female,26.0
2005,2016.0,Female,58.0
2006,2016.0,Male,52.0
2007,2015.0,Male,44.0
2008,2016.0,Female,44.0
2009,2015.0,Female,31.0
2010,2016.0,Male,71.0
2011,2015.0,Female,41.0
2012,2016.0,Male,61.0
2013,2015.0,Male,62.0
2014,2016.0,Female,40.0
2015,2016.0,Female,51.0
2016,2016.0,Male,28.0
2017,2016.0,Male,33.0
2018,2016.0,Female,38.0
2019,2016.0,Male,25.0
2020,2016.0,Female,55.0
2021,2016.0,Male,31.0
2022,2016.0,Male,33.0
2023,2016.0,Female,50.0
2024,2016.0,Male,57.0
2025,2016.0,Male,23.0
2026,2015.0,Male,35.0
2027,2016.0,Male,50.0
2028,2016.0,Male,56.0
2029,2016.0,Male,36.0
2030,2015.0,Male,63.0
2031,2016.0,Male,52.0
2032,2016.0,Male,49.0
2033,2015.0,Male,46.0
2034,2016.0,Male,45.0
2035,2016.0,Male,43.0
2036,2016.0,Male,23.0
2037,2016.0,Male,35.0
2038,2016.0,Male,45.0
2039,2016.0,Female,26.0
2040,2016.0,Male,30.0
2041,2016.0,Female,44.0
2042,2015.0,Male,52.0
2043,2016.0,Female,63.0
2044,2015.0,Male,35.0
2045,2016.0,Male,60.0
2046,2016.0,Female,46.0
2047,2016.0,Male,49.0
2048,2016.0,Male,57.0
2049,2016.0,Male,35.0
2050,2015.0,Male,46.0
2051,2015.0,Male,23.0
2052,2016.0,Male,30.0
2053,2016.0,Male,23.0
2054,2016.0,Female,48.0
2055,2016.0,Male,35.0
2056,2016.0,Male,45.0
2057,2016.0,Male,61.0
2058,2016.0,Male,30.0
2059,2016.0,Female,57.0
2060,2016.0,Male,23.0
2061,2015.0,Male,63.0
2062,2016.0,Male,57.0
2063,2016.0,Male,38.0
2064,2016.0,Male,27.0
2065,2016.0,Male,33.0
2066,2016.0,Female,49.0
2067,2016.0,Male,41.0
2068,2016.0,Female,49.0
2069,2016.0,Male,38.0
2070,2016.0,Male,54.0
2071,2016.0,Female,47.0
2072,2016.0,Male,25.0
2073,2016.0,Male,39.0
2074,2016.0,Male,35.0
2075,2016.0,Female,53.0
2076,2016.0,Female,62.0
2077,2015.0,Female,24.0
2078,2016.0,Male,48.0
2079,2016.0,Female,45.0
2080,2016.0,Female,24.0
2081,2016.0,Male,26.0
2082,2016.0,Male,46.0
2083,2016.0,Male,55.0
2084,2014.0,Male,52.0
2085,2016.0,Male,25.0
2086,2016.0,Male,39.0
2087,2016.0,Male,39.0
2088,2016.0,Female,57.0
2089,2016.0,Female,55.0
2090,2016.0,Male,43.0
2091,2016.0,Male,46.0
2092,2016.0,Male,28.0
2093,2015.0,Female,44.0
2094,2016.0,Male,31.0
2095,2016.0,Male,35.0
2096,2016.0,Male,57.0
2097,2016.0,Male,33.0
2098,2016.0,Male,48.0
2099,2016.0,Male,23.0
2100,2016.0,Female,58.0
2101,2016.0,Male,53.0
2102,2016.0,Female,33.0
2103,2016.0,Male,57.0
2104,2016.0,Male,39.0
2105,2016.0,Female,49.0
2106,2016.0,Female,21.0
2107,2015.0,Female,33.0
2108,2016.0,Male,32.0
2109,2016.0,Female,36.0
2110,2016.0,Female,44.0
2111,2016.0,Male,52.0
2112,2016.0,Male,24.0
2113,2016.0,Male,26.0
2114,2016.0,Male,36.0
2115,2016.0,Female,28.0
2116,2016.0,Male,23.0
2117,2016.0,Male,33.0
2118,2016.0,Female,45.0
2119,2016.0,Male,33.0
2120,2015.0,Male,65.0
2121,2016.0,Male,52.0
2122,2016.0,Female,54.0
2123,2016.0,Female,28.0
2124,2016.0,Female,54.0
2125,2016.0,Male,37.0
2126,2016.0,Male,48.0
2127,2016.0,Female,41.0
2128,2016.0,Male,45.0
2129,2016.0,Male,63.0
2130,2016.0,Male,48.0
2131,2016.0,Male,35.0
2132,2016.0,Male,31.0
2133,2016.0,Male,26.0
2134,2016.0,Male,39.0
2135,2015.0,Male,33.0
2136,2016.0,Male,33.0
2137,2016.0,Male,31.0
2138,2016.0,Male,42.0
2139,2016.0,Male,42.0
2140,2016.0,Male,24.0
2141,2016.0,Male,36.0
2142,2016.0,Female,31.0
2143,2015.0,Male,33.0
2144,2016.0,Female,59.0
2145,2016.0,Male,25.0
2146,2015.0,Male,23.0
2147,2016.0,Male,28.0
2148,2016.0,Male,60.0
2149,2015.0,Male,51.0
2150,2016.0,Male,25.0
2151,2016.0,Female,39.0
2152,2016.0,Male,52.0
2153,2016.0,Female,23.0
2154,2016.0,Female,39.0
2155,2016.0,Male,38.0
2156,2016.0,Male,29.0
2157,2016.0,Male,61.0
2158,2016.0,Male,46.0
2159,2016.0,Female,51.0
2160,2016.0,Male,55.0
2161,2016.0,Male,36.0
2162,2016.0,Male,48.0
2163,2016.0,Female,37.0
2164,2016.0,Female,38.0
2165,2016.0,Male,31.0
2166,2016.0,Male,43.0
2167,2016.0,Male,26.0
2168,2016.0,Male,36.0
2169,2016.0,Male,47.0
2170,2016.0,Male,28.0
2171,2016.0,Male,44.0
2172,2016.0,Female,33.0
2173,2016.0,Male,62.0
2174,2016.0,Male,64.0
2175,2015.0,Male,49.0
2176,2015.0,Female,51.0
2177,2016.0,Female,50.0
2178,2016.0,Male,58.0
2179,2016.0,Male,66.0
2180,2016.0,Male,58.0
2181,2016.0,Female,50.0
2182,2016.0,Male,60.0
2183,2016.0,Male,63.0
2184,2016.0,Female,57.0
2185,2016.0,Female,26.0
2186,2016.0,Male,35.0
2187,2016.0,Female,45.0
2188,2016.0,Female,58.0
2189,2016.0,Male,27.0
2190,2016.0,Male,39.0
2191,2016.0,Male,58.0
2192,2016.0,Male,67.0
2193,2016.0,Female,28.0
2194,2016.0,Male,35.0
2195,2016.0,Male,39.0
2196,2016.0,Male,41.0
2197,2016.0,Male,34.0
2198,2016.0,Male,35.0
2199,2016.0,Female,54.0
2200,2016.0,Male,44.0
2201,2015.0,Male,27.0
2202,2016.0,Male,69.0
2203,2016.0,Female,36.0
2204,2016.0,Male,51.0
2205,2016.0,Male,44.0
2206,2016.0,Male,55.0
2207,2016.0,Male,56.0
2208,2016.0,Male,26.0
2209,2016.0,Male,52.0
2210,2016.0,Male,42.0
2211,2016.0,Female,43.0
2212,2016.0,Male,45.0
2213,2016.0,Male,37.0
2214,2016.0,Female,57.0
2215,2016.0,Male,56.0
2216,2015.0,Male,29.0
2217,2016.0,Male,38.0
2218,2016.0,Male,37.0
2219,2016.0,Male,31.0
2220,2016.0,Male,39.0
2221,2016.0,Male,46.0
2222,2015.0,Male,34.0
2223,2016.0,Male,22.0
2224,2016.0,Male,37.0
2225,2016.0,Male,43.0
2226,2016.0,Male,31.0
2227,2016.0,Male,37.0
2228,2016.0,Female,65.0
2229,2016.0,Female,38.0
2230,2016.0,Male,22.0
2231,2016.0,Male,51.0
2232,2016.0,Male,58.0
2233,2016.0,Female,50.0
2234,2016.0,Female,40.0
2235,2016.0,Male,35.0
2236,2016.0,Male,32.0
2237,2015.0,Male,38.0
2238,2016.0,Male,24.0
2239,2016.0,Male,38.0
2240,2016.0,Male,47.0
2241,2016.0,Male,44.0
2242,2016.0,Male,62.0
2243,2015.0,Male,23.0
2244,2016.0,Male,45.0
2245,2016.0,Male,46.0
2246,2016.0,Male,44.0
2247,2016.0,Male,36.0
2248,2016.0,Male,31.0
2249,2016.0,Male,52.0
2250,2016.0,Male,64.0
2251,2016.0,Female,53.0
2252,2016.0,Male,57.0
2253,2016.0,Male,26.0
2254,2016.0,Female,51.0
2255,2016.0,Male,29.0
2256,2016.0,Male,25.0
2257,2016.0,Male,44.0
2258,2016.0,Male,59.0
2259,2016.0,Female,45.0
2260,2016.0,Female,72.0
2261,2016.0,Male,60.0
2262,2016.0,Male,41.0
2263,2016.0,Male,24.0
2264,2016.0,Female,30.0
2265,2016.0,Male,42.0
2266,2016.0,Male,53.0
2267,2016.0,Male,66.0
2268,2016.0,Male,62.0
2269,2016.0,Male,40.0
2270,2015.0,Male,55.0
2271,2016.0,Female,53.0
2272,2016.0,Female,27.0
2273,2016.0,Female,29.0
2274,2016.0,Male,35.0
2275,2016.0,Male,50.0
2276,2016.0,Male,51.0
2277,2016.0,Male,26.0
2278,2016.0,Female,54.0
2279,2016.0,Male,52.0
2280,2016.0,Male,56.0
2281,2015.0,Male,30.0
2282,2015.0,Male,29.0
2283,2016.0,Female,47.0
2284,2016.0,Male,38.0
2285,2015.0,Female,46.0
2286,2016.0,Male,41.0
2287,2016.0,Male,35.0
2288,2016.0,Female,44.0
2289,2016.0,Male,52.0
2290,2016.0,Female,56.0
2291,2016.0,Male,57.0
2292,2016.0,Male,51.0
2293,2016.0,Male,29.0
2294,2016.0,Male,61.0
2295,2016.0,Male,34.0
2296,2016.0,Male,23.0
2297,2016.0,Male,50.0
2298,2016.0,Male,34.0
2299,2016.0,Female,62.0
2300,2016.0,Male,60.0
2301,2016.0,Male,33.0
2302,2015.0,Female,52.0
2303,2016.0,Male,24.0
2304,2016.0,Male,47.0
2305,2016.0,Female,32.0
2306,2015.0,Female,25.0
2307,2016.0,Female,57.0
2308,2016.0,Male,48.0
2309,2016.0,Male,55.0
2310,2016.0,Male,55.0
2311,2016.0,Male,70.0
2312,2015.0,Male,52.0
2313,2016.0,Male,60.0
2314,2016.0,Male,34.0
2315,2016.0,Female,54.0
2316,2015.0,Male,33.0
2317,2016.0,Male,59.0
2318,2016.0,Male,55.0
2319,2016.0,Male,51.0
2320,2016.0,Male,28.0
2321,2016.0,Male,43.0
2322,2016.0,Male,37.0
2323,2016.0,Female,30.0
2324,2016.0,Male,41.0
2325,2016.0,Male,37.0
2326,2016.0,Male,36.0
2327,2016.0,Male,54.0
2328,2016.0,Male,45.0
2329,2016.0,Female,48.0
2330,2016.0,Male,35.0
2331,2016.0,Male,35.0
2332,2016.0,Male,45.0
2333,2016.0,Female,59.0
2334,2016.0,Male,40.0
2335,2016.0,Male,52.0
2336,2016.0,Female,44.0
2337,2016.0,Male,28.0
2338,2016.0,Male,44.0
2339,2016.0,Male,29.0
2340,2016.0,Female,41.0
2341,2016.0,Male,51.0
2342,2015.0,Male,32.0
2343,2016.0,Female,60.0
2344,2016.0,Male,47.0
2345,2016.0,Male,38.0
2346,2016.0,Female,35.0
2347,2016.0,Male,57.0
2348,2016.0,Male,60.0
2349,2016.0,Male,26.0
2350,2016.0,Male,33.0
2351,2016.0,Male,53.0
2352,2016.0,Female,46.0
2353,2016.0,Male,49.0
2354,2016.0,Male,23.0
2355,2016.0,Male,52.0
2356,2016.0,Female,34.0
2357,2016.0,Male,23.0
2358,2016.0,Male,51.0
2359,2016.0,Male,44.0
2360,2016.0,Male,35.0
2361,2015.0,Male,34.0
2362,2016.0,Female,45.0
2363,2016.0,Male,18.0
2364,2015.0,Female,55.0
2365,2016.0,Female,37.0
2366,2016.0,Female,19.0
2367,2016.0,Male,19.0
2368,2016.0,Male,61.0
2369,2016.0,Male,30.0
2370,2015.0,Male,49.0
2371,2016.0,Male,39.0
2372,2016.0,Male,18.0
2373,2016.0,Male,45.0
2374,2015.0,Male,35.0
2375,2016.0,Male,52.0
2376,2016.0,Male,51.0
2377,2016.0,Male,58.0
2378,2016.0,Female,29.0
2379,2016.0,Female,53.0
2380,2016.0,Male,30.0
2381,2016.0,Male,56.0
2382,2016.0,Male,31.0
2383,2016.0,Male,63.0
2384,2016.0,Male,32.0
2385,2016.0,Male,53.0
2386,2016.0,Female,49.0
2387,2016.0,Male,33.0
2388,2016.0,Male,41.0
2389,2016.0,Male,56.0
2390,2016.0,Male,23.0
2391,2015.0,Female,56.0
2392,2015.0,Male,39.0
2393,2016.0,Male,43.0
2394,2016.0,Male,46.0
2395,2016.0,Male,29.0
2396,2016.0,Female,48.0
2397,2016.0,Female,50.0
2398,2016.0,Male,55.0
2399,2016.0,Female,28.0
2400,2016.0,Male,54.0
2401,2015.0,Male,49.0
2402,2016.0,Male,57.0
2403,2016.0,Female,25.0
2404,2016.0,Male,58.0
2405,2016.0,Male,29.0
2406,2016.0,Male,52.0
2407,2016.0,Male,37.0
2408,2016.0,Male,28.0
2409,2016.0,Female,52.0
2410,2015.0,Female,30.0
2411,2016.0,Male,44.0
2412,2016.0,Female,22.0
2413,2015.0,Male,43.0
2414,2016.0,Male,52.0
2415,2016.0,Male,51.0
2416,2016.0,Male,41.0
2417,2016.0,Male,56.0
2418,2016.0,Female,48.0
2419,2016.0,Female,50.0
2420,2016.0,Male,29.0
2421,2016.0,Male,33.0
2422,2015.0,Male,42.0
2423,2016.0,Male,56.0
2424,2014.0,Female,26.0
2425,2016.0,Female,57.0
2426,2016.0,Female,34.0
2427,2016.0,Female,29.0
2428,2016.0,Male,50.0
2429,2016.0,Male,31.0
2430,2015.0,Male,21.0
2431,2016.0,Male,50.0
2432,2016.0,Female,49.0
2433,2016.0,Male,29.0
2434,2016.0,Male,54.0
2435,2016.0,Male,38.0
2436,2016.0,Male,51.0
2437,2016.0,Male,56.0
2438,2016.0,Male,49.0
2439,2016.0,Male,51.0
2440,2016.0,Female,32.0
2441,2016.0,Female,30.0
2442,2016.0,Male,47.0
2443,2016.0,Male,50.0
2444,2016.0,Male,48.0
2445,2016.0,Male,26.0
2446,2016.0,Female,41.0
2447,2015.0,Male,39.0
2448,2016.0,Male,45.0
2449,2016.0,Male,31.0
2450,2015.0,Male,51.0
2451,2016.0,Female,24.0
2452,2016.0,Male,61.0
2453,2016.0,Male,34.0
2454,2016.0,Male,47.0
2455,2016.0,Male,34.0
2456,2016.0,Female,21.0
2457,2016.0,Male,45.0
2458,2016.0,Male,29.0
2459,2016.0,,54.0
2460,2016.0,Male,30.0
2461,2016.0,Male,66.0
2462,2016.0,Female,42.0
2463,2016.0,Male,31.0
2464,2016.0,Female,54.0
2465,2016.0,Male,43.0
2466,2016.0,Male,46.0
2467,2016.0,Male,53.0
2468,2016.0,Male,41.0
2469,2016.0,Male,22.0
2470,2016.0,Female,41.0
2471,2016.0,Male,50.0
2472,2016.0,Male,47.0
2473,2016.0,Male,36.0
2474,2016.0,Male,27.0
2475,2016.0,Male,41.0
2476,2015.0,Female,34.0
2477,2016.0,Male,29.0
2478,2016.0,Male,37.0
2479,2016.0,Male,44.0
2480,2016.0,Male,28.0
2481,2016.0,Female,48.0
2482,2016.0,Male,21.0
2483,2015.0,Male,44.0
2484,2016.0,Male,42.0
2485,2016.0,Female,24.0
2486,2016.0,Male,46.0
2487,2015.0,Male,38.0
2488,2016.0,Female,38.0
2489,2016.0,Male,37.0
2490,2015.0,Male,54.0
2491,2016.0,Male,56.0
2492,2016.0,Male,20.0
2493,2016.0,Male,46.0
2494,2016.0,Female,33.0
2495,2016.0,Male,65.0
2496,2016.0,Male,37.0
2497,2016.0,Female,57.0
2498,2016.0,Female,50.0
2499,2016.0,Male,24.0
2500,2016.0,Female,49.0
2501,2015.0,Male,36.0
2502,2016.0,Male,30.0
2503,2016.0,Female,57.0
2504,2016.0,Male,34.0
2505,2016.0,Male,45.0
2506,2016.0,Male,62.0
2507,2016.0,Female,47.0
2508,2015.0,Male,56.0
2509,2016.0,Male,36.0
2510,2015.0,Male,31.0
2511,2016.0,Male,58.0
2512,2016.0,Male,47.0
2513,2016.0,Male,29.0
2514,2016.0,Male,63.0
2515,2016.0,Male,55.0
2516,2016.0,Female,25.0
2517,2016.0,Male,27.0
2518,2016.0,Male,44.0
2519,2016.0,Male,37.0
2520,2016.0,Female,29.0
2521,2015.0,Female,24.0
2522,2016.0,Female,44.0
2523,2016.0,Male,49.0
2524,2016.0,Male,60.0
2525,2016.0,Male,39.0
2526,2016.0,Female,30.0
2527,2016.0,Male,61.0
2528,2016.0,Male,40.0
2529,2016.0,Male,44.0
2530,2016.0,Male,26.0
2531,2016.0,Male,33.0
2532,2015.0,Male,59.0
2533,2015.0,Female,40.0
2534,2016.0,Male,41.0
2535,2016.0,Male,48.0
2536,2016.0,Male,47.0
2537,2016.0,Male,31.0
2538,2015.0,Male,47.0
2539,2016.0,Male,28.0
2540,2016.0,Female,54.0
2541,2016.0,Female,32.0
2542,2016.0,Male,49.0
2543,2016.0,Male,46.0
2544,2016.0,Male,30.0
2545,2016.0,Female,26.0
2546,2016.0,Male,50.0
2547,2015.0,Male,50.0
2548,2016.0,Male,39.0
2549,2016.0,Male,46.0
2550,2016.0,Female,58.0
2551,2016.0,Male,27.0
2552,2015.0,Female,26.0
2553,2016.0,Male,41.0
2554,2016.0,Male,58.0
2555,2015.0,Female,51.0
2556,2016.0,Male,40.0
2557,2016.0,Female,40.0
2558,2016.0,Male,54.0
2559,2015.0,Female,17.0
2560,2016.0,Male,25.0
2561,2015.0,Male,36.0
2562,2016.0,Male,24.0
2563,2016.0,Male,38.0
2564,2016.0,Male,34.0
2565,2016.0,Male,53.0
2566,2016.0,Female,52.0
2567,2016.0,Male,50.0
2568,2016.0,Male,39.0
2569,2016.0,Female,56.0
2570,2016.0,Female,57.0
2571,2016.0,Female,29.0
2572,2016.0,Male,33.0
2573,2016.0,Female,51.0
2574,2016.0,Male,58.0
2575,2015.0,Male,55.0
2576,2015.0,Male,37.0
2577,2016.0,Male,49.0
2578,2015.0,Male,59.0
2579,2016.0,Male,65.0
2580,2016.0,Male,39.0
2581,2015.0,Male,34.0
2582,2016.0,Male,50.0
2583,2016.0,Male,33.0
2584,2016.0,Female,39.0
2585,2016.0,Female,37.0
2586,2016.0,Male,40.0
2587,2016.0,Male,49.0
2588,2016.0,Male,38.0
2589,2016.0,Male,73.0
2590,2016.0,Female,53.0
2591,2016.0,Male,28.0
2592,2016.0,Male,56.0
2593,2016.0,Female,20.0
2594,2016.0,Male,48.0
2595,2015.0,Male,34.0
2596,2015.0,Male,60.0
2597,2016.0,Male,23.0
2598,2016.0,Male,40.0
2599,2016.0,Male,34.0
2600,2016.0,Female,36.0
2601,2016.0,Male,56.0
2602,2016.0,Female,22.0
2603,2016.0,Male,28.0
2604,2016.0,Male,54.0
2605,2016.0,Male,51.0
2606,2016.0,Male,61.0
2607,2015.0,Male,28.0
2608,2016.0,Male,34.0
2609,2016.0,Male,50.0
2610,2016.0,Male,33.0
2611,2016.0,Male,41.0
2612,2016.0,Male,27.0
2613,2016.0,Male,31.0
2614,2015.0,Male,56.0
2615,2016.0,Male,18.0
2616,2016.0,Female,40.0
2617,2016.0,Male,53.0
2618,2016.0,Male,27.0
2619,2016.0,Male,57.0
2620,2016.0,Male,25.0
2621,2015.0,Male,49.0
2622,2016.0,Female,63.0
2623,2016.0,Male,30.0
2624,2016.0,Male,22.0
2625,2016.0,Male,52.0
2626,2015.0,Male,47.0
2627,2016.0,Female,26.0
2628,2016.0,Female,22.0
2629,2016.0,Male,39.0
2630,2016.0,Female,58.0
2631,2016.0,Male,41.0
2632,2016.0,Male,42.0
2633,2016.0,Male,42.0
2634,2016.0,Female,51.0
2635,2016.0,Male,72.0
2636,2016.0,Male,61.0
2637,2016.0,Male,54.0
2638,2016.0,Male,40.0
2639,2016.0,Male,52.0
2640,2015.0,Male,46.0
2641,2016.0,Male,40.0
2642,2016.0,Male,48.0
2643,2016.0,Male,27.0
2644,2016.0,Male,25.0
2645,2016.0,Female,55.0
2646,2016.0,Male,48.0
2647,2016.0,Male,43.0
2648,2016.0,Female,42.0
2649,2016.0,Male,25.0
2650,2016.0,Male,52.0
2651,2016.0,Male,51.0
2652,2016.0,Female,28.0
2653,2016.0,Male,47.0
2654,2016.0,Male,28.0
2655,2016.0,Male,47.0
2656,2016.0,Male,55.0
2657,2016.0,Female,44.0
2658,2016.0,Male,55.0
2659,2016.0,Male,58.0
2660,2016.0,Female,32.0
2661,2016.0,Male,59.0
2662,2015.0,Female,42.0
2663,2016.0,Male,24.0
2664,2016.0,Male,23.0
2665,2016.0,Female,43.0
2666,2016.0,Male,42.0
2667,2016.0,Male,54.0
2668,2016.0,Male,51.0
2669,2016.0,Male,46.0
2670,2016.0,Male,59.0
2671,2016.0,Male,50.0
2672,2015.0,Female,41.0
2673,2016.0,Male,35.0
2674,2013.0,Male,48.0
2675,2016.0,Male,55.0
2676,2016.0,Male,41.0
2677,2016.0,Male,33.0
2678,2016.0,Male,31.0
2679,2016.0,Male,35.0
2680,2016.0,Female,27.0
2681,2016.0,Female,19.0
2682,2016.0,Male,49.0
2683,2016.0,Female,57.0
2684,2016.0,Female,24.0
2685,2016.0,Female,25.0
2686,2016.0,Female,34.0
2687,2016.0,Male,30.0
2688,2015.0,Female,52.0
2689,2015.0,Male,30.0
2690,2016.0,Male,31.0
2691,2016.0,Male,67.0
2692,2016.0,Male,41.0
2693,2016.0,Male,52.0
2694,2016.0,Female,25.0
2695,2016.0,Female,61.0
2696,2016.0,Male,57.0
2697,2016.0,Female,38.0
2698,2016.0,Female,30.0
2699,2016.0,Female,19.0
2700,2016.0,Male,57.0
2701,2016.0,Male,43.0
2702,2016.0,Male,32.0
2703,2016.0,Male,34.0
2704,2016.0,Male,32.0
2705,2016.0,Male,45.0
2706,2015.0,Male,65.0
2707,2016.0,Male,54.0
2708,2016.0,Male,47.0
2709,2016.0,Male,25.0
2710,2016.0,Male,42.0
2711,2016.0,Male,32.0
2712,2016.0,Male,33.0
2713,2016.0,Female,29.0
2714,2016.0,Male,30.0
2715,2016.0,Male,39.0
2716,2016.0,Male,35.0
2717,2016.0,Male,24.0
2718,2016.0,Male,33.0
2719,2016.0,Male,26.0
2720,2016.0,Female,27.0
2721,2016.0,Female,52.0
2722,2016.0,Male,51.0
2723,2016.0,Female,45.0
2724,2016.0,Male,47.0
2725,2016.0,Male,57.0
2726,2016.0,Male,59.0
2727,2016.0,Male,61.0
2728,2016.0,Male,39.0
2729,2016.0,Female,56.0
2730,2016.0,Male,34.0
2731,2016.0,Male,45.0
2732,2016.0,Male,22.0
2733,2016.0,Male,55.0
2734,2016.0,Male,44.0
2735,2016.0,Female,30.0
2736,2016.0,Male,51.0
2737,2016.0,Female,54.0
2738,2016.0,Female,32.0
2739,2016.0,Female,40.0
2740,2015.0,Male,55.0
2741,2015.0,Male,50.0
2742,2016.0,Male,33.0
2743,2016.0,Male,29.0
2744,2015.0,Male,38.0
2745,2016.0,Female,45.0
2746,2016.0,Male,43.0
2747,2016.0,Male,56.0
2748,2016.0,Male,35.0
2749,2016.0,Male,60.0
2750,2016.0,Female,17.0
2751,2016.0,Male,55.0
2752,2016.0,Male,54.0
2753,2016.0,Male,20.0
2754,2016.0,Male,34.0
2755,2016.0,Male,29.0
2756,2016.0,Male,40.0
2757,2016.0,Male,63.0
2758,2016.0,Female,35.0
2759,2016.0,Female,34.0
2760,2016.0,Male,55.0
2761,2016.0,Male,53.0
2762,2015.0,Male,47.0
2763,2016.0,Female,47.0
2764,2016.0,Female,51.0
2765,2016.0,Male,24.0
2766,2016.0,Male,60.0
2767,2015.0,Female,56.0
2768,2016.0,Male,33.0
2769,2016.0,Male,34.0
2770,2016.0,Male,41.0
2771,2016.0,Male,48.0
2772,2016.0,Female,32.0
2773,2016.0,Male,49.0
2774,2016.0,Male,35.0
2775,2016.0,Male,58.0
2776,2016.0,Female,25.0
2777,2015.0,Male,33.0
2778,2016.0,Female,54.0
2779,2016.0,Female,31.0
2780,2016.0,Male,28.0
2781,2016.0,Male,36.0
2782,2016.0,Male,33.0
2783,2016.0,Male,29.0
2784,2016.0,Male,53.0
2785,2016.0,Male,31.0
2786,2016.0,Female,50.0
2787,2016.0,Male,44.0
2788,2016.0,Female,41.0
2789,2015.0,Male,51.0
2790,2016.0,Male,48.0
2791,2016.0,Male,52.0
2792,2016.0,Male,49.0
2793,2016.0,Male,38.0
2794,2015.0,Male,20.0
2795,2016.0,Male,55.0
2796,2016.0,Male,60.0
2797,2016.0,Male,22.0
2798,2016.0,Male,33.0
2799,2016.0,Male,38.0
2800,2016.0,Male,29.0
2801,2016.0,Male,45.0
2802,2016.0,Male,27.0
2803,2016.0,Female,62.0
2804,2016.0,Male,26.0
2805,2016.0,Male,28.0
2806,2016.0,Male,49.0
2807,2016.0,Male,30.0
2808,2016.0,Female,31.0
2809,2016.0,Male,26.0
2810,2016.0,Male,53.0
2811,2016.0,Male,43.0
2812,2015.0,Male,59.0
2813,2015.0,Male,21.0
2814,2015.0,Male,43.0
2815,2016.0,Female,39.0
2816,2016.0,Male,49.0
2817,2016.0,Male,43.0
2818,2015.0,Male,30.0
2819,2016.0,Male,64.0
2820,2016.0,Male,51.0
2821,2016.0,Male,42.0
2822,2016.0,Male,28.0
2823,2016.0,Male,28.0
2824,2016.0,Female,37.0
2825,2016.0,Male,48.0
2826,2016.0,Male,43.0
2827,2016.0,Male,55.0
2828,2016.0,Female,54.0
2829,2016.0,Female,33.0
2830,2016.0,Male,51.0
2831,2016.0,Male,58.0
2832,2016.0,Male,61.0
2833,2016.0,Male,26.0
2834,2016.0,Male,24.0
2835,2016.0,Female,54.0
2836,2016.0,Male,44.0
2837,2016.0,Male,59.0
2838,2016.0,Male,43.0
2839,2016.0,Female,47.0
2840,2016.0,Male,42.0
2841,2016.0,Female,40.0
2842,2016.0,Male,27.0
2843,2016.0,Male,52.0
2844,2016.0,Male,41.0
2845,2016.0,Male,31.0
2846,2015.0,Male,32.0
2847,2016.0,Female,27.0
2848,2016.0,Male,49.0
2849,2016.0,Male,44.0
2850,2015.0,Female,25.0
2851,2016.0,Male,54.0
2852,2016.0,Male,24.0
2853,2016.0,Male,38.0
2854,2016.0,Male,35.0
2855,2015.0,Male,22.0
2856,2015.0,Male,36.0
2857,2016.0,Female,47.0
2858,2016.0,Male,49.0
2859,2016.0,Male,23.0
